13 0 1.4 3.7 -1.2 16.9 
13 0 10.7 0.6 2.2 26.5 
13 0 11.9 4.8 -0.4 29.3 
13 0 2.5 2.2 4.8 22.5 
13 0 3.5 2.2 1.8 20.5 
13 0 4 2.9 -1.6 18.3 
13 0 4.3 1.8 1.8 20.9 
13 0 5.8 6.3 2.2 27.3 
13 0 7.7 3.3 1.5 25.5 
13 1.1 -1.1 -2.8 -2 8.2 
13 1.1 0.9 1 1.5 17.5 
13 1.1 1.3 4.4 2.2 22 
13 1.1 2.2 -0.4 2.6 18.5 
13 1.1 7.4 0.2 0 21.7 
13 1.1 9.2 1.4 2.5 27.2 
13 1.5 -0.1 1.5 5.6 21.5 
13 1.5 -0.5 -0.4 2.2 15.8 
13 1.5 -1.3 1.8 0.3 15.3 
13 1.5 1.6 -2.4 -1.6 12.1 
13 1.5 14.9 3.3 -0.4 32.3 
13 1.5 16.8 8.2 2.6 42.1 
13 1.5 18.7 7.8 4.1 45.1 
13 1.5 2.4 6 5.6 28.5 
13 1.5 2.5 1.8 -0.8 18 
13 1.5 2.8 3.7 1.1 22.1 
13 1.5 4 3.3 -0.5 21.3 
13 1.5 6.6 2.2 -0.8 22.5 
13 1.5 7.4 4.4 5.6 31.9 
13 1.5 9.2 5.2 0 28.9 
13 1.5 9.3 0.7 0.7 25.2 
13 3 -1 -1.2 1.8 15.6 
13 3 -1.4 0.3 -0.4 14.5 
13 3 3.3 0.7 2.6 22.6 
13 3 5.2 0 -0.4 20.8 
13 3 5.2 2.6 0.7 24.5 
13 3 5.5 3 -0.8 23.7 
13 3 7.7 1.1 0 24.8 
13 3 9.2 4.4 4.1 33.7 
13.1 -0.4 0.6 1.5 0 14.8 
13.1 -0.4 18.7 9 4.8 45.2 
13.1 -0.4 5.5 2.6 6 26.8 
13.1 0 5.9 3 1.5 23.5 
13.1 1.5 5.9 4.5 -0.4 24.6 
13.1 3 5.5 1.5 -0.8 22.3 
13.3 -0.4 -1.1 4.7 2.5 19 
13.3 -0.4 0.1 -1.6 1.4 12.8 
13.3 0 0.3 2.2 -1.2 14.6 
13.3 1.1 -1.2 3.3 1.1 17.6 
13.3 1.1 -2.6 2.8 -3.2 11.4 
13.3 1.1 1.2 -1.6 -3.2 10.8 
13.3 1.1 2.8 -2.4 0.6 15.4 
13.3 1.1 3.2 -0.4 1.1 18.3 
13.3 1.1 8.8 3.6 4.8 31.6 
13.3 1.5 -2.9 -0.2 -2.8 8.9 
13.3 1.5 0.3 -0.8 2.9 17.2 
13.3 1.5 10.3 3.3 3.7 32.1 
13.3 1.5 9.2 2.5 1.8 28.3 
13.3 1.5 9.6 2.5 4.1 31 
13.3 3 -0.5 2.6 -0.1 18.3 
13.4 -0.4 0.7 0 3.7 17.4 
13.4 -0.4 1 2.6 -0.8 15.8 
13.4 -0.4 10.4 9.3 2.6 35.3 
13.4 -0.4 16.4 8.6 7.5 45.5 
13.4 -0.4 2.2 3.3 -0.4 18.1 
13.4 -0.4 4.8 1.5 0.7 20 
13.4 -0.4 5.1 7.1 0 25.2 
13.4 -0.4 5.4 2.9 2.9 24.2 
13.4 -0.8 1.4 -3.2 -0.1 10.7 
13.4 0 -0.1 0 -0.4 12.9 
13.4 0 -1.6 1.5 0.3 13.6 
13.4 0 0.6 1.8 4.1 19.9 
13.4 0 1.7 6.3 0 21.4 
13.4 0 2.2 5.2 2.9 23.7 
13.4 0 2.4 1.4 0.3 17.5 
13.4 0 2.9 1.1 -1.2 16.2 
13.4 0 4 2.2 0.7 20.3 
13.4 0 4.4 0.3 0.7 18.8 
13.4 0 4.7 2.6 -0.4 20.3 
13.4 0 5.1 -0.4 0 18.1 
13.4 0 7.4 1.1 0 21.9 
13.4 0 7.7 3.3 0.3 24.7 
13.4 0 7.8 6.7 3 30.9 
13.4 0 9.2 8.2 6.7 37.5 
13.4 0 9.6 -0.5 -0.1 22.4 
13.4 1.1 2.5 -0.5 -0.1 16.4 
13.4 1.1 6.3 1.4 -0.9 21.3 
13.4 1.5 -0.6 -2 -1.2 11.1 
13.4 1.5 -2 3.7 1.8 18.4 
13.4 1.5 1.7 3.7 1.8 22.1 
13.4 1.5 17.9 5.2 0 38 
13.4 1.5 17.9 7.8 0 40.6 
13.4 1.5 2.8 0 -0.4 17.3 
13.4 1.5 4.5 3 6.3 28.7 
13.4 1.5 5.5 3 2.6 26 
13.4 3 12.2 4.4 0 33 
13.5 0 11.2 8.6 -0.4 32.9 
13.7 -0.4 -1.3 5.2 1.5 18.7 
13.7 -0.4 8.4 10.4 4.8 36.9 
13.7 -0.8 1.2 4.5 -1.2 17.4 
13.7 -0.8 1.5 0 2.6 17 
13.7 -0.8 1.8 -0.4 -0.1 14.2 
13.7 -0.8 5 4 1.8 23.7 
13.7 0 4.4 -1.2 5.2 22.1 
13.7 1.1 -1 3.3 0.7 17.8 
13.7 1.1 -1.6 -0.4 -1.6 11.2 
13.7 1.1 11.5 1.4 -0.5 27.2 
13.7 1.1 11.9 -0.1 0 26.6 
13.7 1.1 2.3 0.6 1.4 19.1 
13.7 1.5 -0.1 1.5 -1.2 15.4 
13.7 1.5 -1.4 4 4.8 22.6 
13.7 1.5 14.5 1 0.3 31 
13.7 1.5 2.8 2.6 1.1 21.7 
13.7 3 0.5 -1.7 8.6 24.1 
13.7 3 14.9 9.7 10.1 51.4 
13.8 -0.4 11.5 7.4 1.5 33.8 
13.8 -0.8 1.3 5.2 0.7 20.2 
13.8 -0.8 10.4 1.8 1.1 26.3 
13.8 0 -0.2 3.7 3 20.3 
13.8 0 -0.6 3.3 1.8 18.3 
13.8 0 0.5 0.7 3.7 18.7 
13.8 0 0.9 1.1 2.2 18 
13.8 0 1.3 -0.8 -0.1 14.2 
13.8 0 10.8 6.7 -0.4 30.9 
13.8 0 11.9 4.5 -0.8 29.4 
13.8 0 12.7 0.3 6.7 33.5 
13.8 0 16.4 6.3 2.2 38.7 
13.8 0 2.1 1.1 1.1 18.1 
13.8 0 2.5 1.1 2.2 19.6 
13.8 0 3.2 2.2 0 19.2 
13.8 0 3.3 0.7 1.5 19.3 
13.8 0 3.5 4.5 0.3 22.1 
13.8 0 3.6 2.6 1.1 21.1 
13.8 0 4 5.2 -0.8 22.2 
13.8 0 5.1 1.8 1.4 22.1 
13.8 0 5.4 1.1 0 20.3 
13.8 1.1 9.3 3 3.7 30.9 
13.8 1.5 17.2 7.5 6 46 
13.8 1.5 3.2 0 0 18.5 
13.8 1.5 7.8 2.2 4.8 30.1 
13.8 3 3.7 2.6 1.1 24.2 
14.1 -0.4 -0.6 3.3 0.3 16.7 
14.1 -0.4 -2.5 -2 0 9.2 
14.1 -0.4 0.9 4.1 0.7 19.4 
14.1 -0.4 1 -1.3 2.6 16 
14.1 -0.4 1.3 2.9 1.1 19 
14.1 -0.4 1.3 4.1 0.3 19.4 
14.1 -0.4 11.1 0.6 -0.1 25.3 
14.1 -0.4 14.5 8.2 6.7 43.1 
14.1 -0.4 7.4 2.2 3.7 27 
14.1 -0.8 2.5 1.8 0 17.6 
14.1 0 0.4 4.4 3.7 22.6 
14.1 0 19.4 -0.9 5.2 37.8 
14.1 0 2.5 1.4 0 18 
14.1 0 2.5 3 2.2 21.8 
14.1 0 3.7 2.5 0 20.3 
14.1 0 6.2 4.1 -0.4 24 
14.1 1.1 -4.9 -0.4 -1.2 8.7 
14.1 1.1 0.9 -1.2 -1.6 13.3 
14.1 1.1 10.4 1.4 0 27 
14.1 1.1 11.1 5.9 1.8 34 
14.1 1.1 2 2.6 3.3 23.1 
14.1 1.1 2.1 -0.4 -0.4 16.5 
14.1 1.1 8.5 3.3 0.7 27.7 
14.1 1.5 -0.5 5.9 -0.4 20.6 
14.1 1.5 0.1 3.3 5.6 24.6 
14.1 1.5 0.2 -0.8 1.4 16.4 
14.1 1.5 0.5 2.9 -1.2 17.8 
14.1 1.5 16 8.5 8.2 48.3 
14.1 1.5 2 -1.2 -0.1 16.3 
14.1 1.5 7.3 1 0.7 24.6 
14.1 3 3.7 3 -0.8 23 
14.2 -0.4 10.4 7.4 1.5 33.1 
14.2 -0.8 2.6 3 0.3 19.3 
14.2 0 11.9 9.7 12 47.8 
14.2 0 2.8 5.6 -0.4 22.2 
14.2 0 6.3 4.5 -1.2 23.8 
14.2 0 6.6 1.5 3.7 26 
14.2 0 6.7 2.2 6 29.1 
14.2 1.1 3.9 9.3 2.2 30.7 
14.2 1.5 13.1 1.1 0.7 30.6 
14.2 1.5 8.5 3.7 2.2 30.1 
14.2 3 4.7 1.8 0.7 24.4 
14.5 -0.4 4 1.1 -2 17.2 
14.5 -0.4 5.2 2.2 1.8 23.3 
14.5 -0.8 2.2 0 0 15.9 
14.5 -0.8 2.3 5.5 3.7 25.2 
14.5 -0.8 8.1 5.2 2.9 29.9 
14.5 0 -2.8 2.6 -0.4 13.9 
14.5 0 1.7 2.6 2.2 21 
14.5 0 11.1 -0.5 0.3 25.4 
14.5 0 14.1 0.7 -1.2 28.1 
14.5 0 14.5 4.8 2.2 36 
14.5 0 15.6 6.3 0 36.4 
14.5 0 16 2.9 2.2 35.6 
14.5 0 2.4 -0.4 0.7 17.2 
14.5 0 5.4 3.3 0.7 23.9 
14.5 0 6.9 0.3 2.2 23.9 
14.5 0 8.4 7.8 0.7 31.4 
14.5 0 8.5 5.6 0 28.6 
14.5 1.1 1.1 1.1 1.4 19.2 
14.5 1.1 1.4 1.1 0.7 18.8 
14.5 1.5 -0.2 3 0.7 19.5 
14.5 1.5 -3.3 1.5 1 15.2 
14.5 1.5 12.6 7.1 4.1 39.8 
14.5 1.5 14.5 1.4 1.4 33.3 
14.5 1.5 20.2 11.2 6.7 54.1 
14.5 1.5 4.8 -0.4 -1.2 19.2 
14.5 1.5 7.3 1 -1.2 23.1 
14.5 1.5 9.2 8.9 -0.1 34 
14.5 3 10.7 0.7 0 28.9 
14.5 3 14.1 4.8 2.6 39 
14.6 0 0 0 0 14.6 
14.6 0 1.4 3.7 -0.1 19.6 
14.6 0 11.6 4.1 0 30.3 
14.6 0 15.7 9.3 1.1 40.7 
14.6 0 17.2 9.3 9 50.1 
14.6 1.5 7.7 3 0.7 27.5 
14.8 -0.4 -1.3 1.1 2.2 16.4 
14.8 -0.8 -7.2 -4.8 4.4 6.4 
14.8 -0.8 5.8 2.5 2.9 25.2 
14.8 1.1 3.5 -1.2 0 18.2 
14.8 1.1 6.2 4.1 0.7 26.9 
14.8 1.5 0.8 -1.7 -1.3 14.1 
14.9 -0.4 1 2.2 0.7 18.4 
14.9 -0.4 12.3 3.3 1.1 31.2 
14.9 -0.4 2.9 2.9 4.1 24.4 
14.9 -0.4 6.6 -0.5 -0.1 20.5 
14.9 -0.8 4.3 5.6 3.7 27.7 
14.9 0 -0.8 3.3 2.2 19.6 
14.9 0 -2.9 1.1 1 14.1 
14.9 0 10 3.7 -0.5 28.1 
14.9 0 12.7 12.7 2.6 42.9 
14.9 0 13.7 8.2 1.1 37.9 
14.9 0 2.9 0 -0.8 17 
14.9 0 3.9 3.3 2.6 24.7 
14.9 0 4.7 2.9 -1.2 21.3 
14.9 0 5.5 0.7 -1.6 19.5 
14.9 0 5.5 1 3.3 24.7 
14.9 0 6.6 2.9 -0.8 23.6 
14.9 1.1 0.6 1.1 -0.5 17.2 
14.9 1.1 8.1 -0.8 0 23.3 
14.9 1.5 -0.9 1.1 2.2 18.8 
14.9 1.5 0.6 0 3.7 20.7 
14.9 1.5 11.1 5.2 4.1 36.8 
14.9 1.5 15.7 2.9 0.7 35.7 
14.9 1.5 16.8 6.3 6 45.5 
14.9 1.5 3.9 3.6 2.6 26.5 
14.9 3 0.9 -0.5 4.8 23.1 
14.9 3 3.6 0 -1.2 20.3 
15.2 -0.8 -3 1.4 -0.8 12 
15.2 0 -0.1 -1.2 -1.6 12.3 
15.2 0 -1.8 6.3 2.9 22.6 
15.2 0 18.7 7.8 1.8 43.5 
15.2 0 5.2 2.6 1.4 24.4 
15.2 1.1 -2 0 0 14.3 
15.2 1.1 -2.1 0.3 1.1 15.6 
15.2 1.1 0 0 1.8 18.1 
15.2 1.5 1.6 -1.2 2.9 20 
15.2 3 4.4 0 -1.6 21 
15.3 -0.4 -0.5 0 2.6 17 
15.3 -0.4 1 3.7 -1.6 18 
15.3 -0.4 1.6 0.3 2.2 19 
15.3 -0.4 19.8 6.7 3 44.4 
15.3 -0.4 6.9 1.4 0.7 23.9 
15.3 -0.4 8.1 3.3 3.3 29.6 
15.3 -0.4 8.6 -0.4 -0.8 22.3 
15.3 -0.4 8.9 1.8 2.2 27.8 
15.3 0 -1.8 0.3 0 13.8 
15.3 0 1.4 1.1 1.4 19.2 
15.3 0 1.5 2.6 0.7 20.1 
15.3 0 1.7 2.2 0.3 19.5 
15.3 0 10.8 0 1.8 27.9 
15.3 0 14.2 5.2 1.5 36.2 
15.3 0 16.4 1.8 -2 31.5 
15.3 0 16.8 5.6 3.3 41 
15.3 0 17.2 6.3 0.7 39.5 
15.3 0 2.5 3 1.4 22.2 
15.3 0 20.2 2.2 5.2 42.9 
15.3 0 4.5 1.5 0 21.3 
15.3 0 4.7 5.6 4.4 30 
15.3 0 5.5 2.9 5.2 28.9 
15.3 0 6.6 6.7 5.2 33.8 
15.3 0 8.5 1.1 0 24.9 
15.3 0 9.6 8.2 2.2 35.3 
15.3 1.5 -0.2 0.7 0.3 17.6 
15.3 1.5 -2.1 -0.8 2.2 16.1 
15.3 1.5 1.3 6.7 -0.8 24 
15.3 1.5 10.8 4.5 1.5 33.6 
15.3 1.5 2.2 0 0.3 19.3 
15.3 1.5 2.9 3.3 0.7 23.7 
15.3 1.5 3.3 3.7 5.2 29 
15.3 1.5 5.1 1.5 1.5 24.9 
15.3 1.5 5.9 2.6 5.6 30.9 
15.6 -0.4 -0.2 -0.8 -2 12.2 
15.6 -0.4 -3.2 -1.6 1.4 11.8 
15.6 -0.4 1.7 1.8 1 19.7 
15.6 -0.4 2.1 -0.4 -0.1 16.8 
15.6 -0.4 7 8.2 -0.5 29.9 
15.6 -0.8 2.3 -2.1 -0.5 14.5 
15.6 -0.8 2.7 1.4 0 18.9 
15.6 -0.8 3.6 3.7 4.8 26.9 
15.6 0 -0.1 -0.9 0.3 14.9 
15.6 0 -0.2 0 -0.4 15 
15.6 0 -1 -1.6 0 13 
15.6 0 2.2 3 1.4 22.2 
15.6 0 2.5 1.5 1.8 21.4 
15.6 0 3.7 0 -0.4 18.9 
15.6 0 7.7 1.8 2.9 28 
15.6 1.1 1.2 1 0.3 19.2 
15.6 1.1 7.3 -0.4 0 23.6 
15.6 1.5 0.3 -0.4 2.6 19.6 
15.6 1.5 7.7 3.7 -0.4 28.1 
15.7 -0.4 1.7 4.4 0 21.4 
15.7 -0.4 16.4 4.4 0.3 36.4 
15.7 -0.4 3.6 2.2 -0.8 20.3 
15.7 -0.8 1.2 1.4 0.3 17.8 
15.7 0 0.9 1.8 0.7 19.1 
15.7 0 10 -0.5 -0.1 25.1 
15.7 0 10.8 4.1 2.2 32.8 
15.7 0 13.4 4.5 -0.4 33.2 
15.7 0 14.5 2.5 7.1 39.8 
15.7 0 2.1 4.8 0.3 22.9 
15.7 0 4.4 0 1.5 21.6 
15.7 0 7.4 9 1.5 33.6 
15.7 1.5 10.7 2.9 1.8 32.6 
15.7 1.5 11.9 1.4 1.4 31.9 
15.7 1.5 21 7.1 5.2 50.5 
15.7 1.5 7.7 10.1 6.7 41.7 
15.7 1.5 8.2 6.7 -0.4 31.7 
15.7 1.5 8.9 -1.2 2.2 27.1 
15.7 3 -0.5 1.1 1.8 21.1 
16 -0.4 1 -0.4 0.3 16.5 
16 -0.4 1.1 -1.6 -1.6 13.5 
16 -0.4 4.7 1.4 -2.4 19.3 
16 -0.4 6.5 5.9 4.8 32.8 
16 -0.4 8.5 2.6 0.7 27.4 
16 -0.8 12.2 3.3 0.7 31.4 
16 0 -0.7 1 -1.6 14.7 
16 0 10.7 4 2.6 33.3 
16 0 13.4 4.5 -0.8 33.1 
16 0 14.5 1 3.7 35.2 
16 0 2.8 0.7 -1.6 17.9 
16 0 2.8 4.8 -0.1 23.5 
16 0 3.2 2.6 0 21.8 
16 0 3.6 1.1 -0.9 19.8 
16 0 4.4 0 -0.8 19.6 
16 0 5.8 6.7 3.3 31.8 
16 0 6.2 3.3 0 25.5 
16 0 6.6 1.4 -1.6 22.4 
16 0 6.6 3.7 1.5 27.8 
16 1.1 0.1 1.8 3.3 22.3 
16 1.1 1.1 4.1 -1.6 20.7 
16 1.1 1.3 6 1.4 25.8 
16 1.1 4.7 2.6 -0.1 24.3 
16 1.1 6.3 9 5.2 37.6 
16 1.1 6.9 1.8 -0.8 25 
16 1.5 -0.5 0.7 2.2 19.9 
16 1.5 1.4 4.1 3.7 26.7 
16 1.5 10.8 8.2 -1.6 34.9 
16 1.5 12.6 7.4 7.1 44.6 
16 1.5 2.2 1.5 2.6 23.8 
16 1.5 7.8 3.7 2.9 31.9 
16 3 5 2.2 -0.4 25.8 
16.1 0 16 10.1 4.1 46.3 
16.1 0 16.4 4.4 2.2 39.1 
16.1 0 7.8 -0.5 -0.8 22.6 
16.1 1.1 4.3 3.3 3.7 28.5 
16.1 1.5 11.2 4.8 1.1 34.7 
16.1 1.5 11.5 -0.8 3.7 32 
16.1 1.5 12.3 0 -0.8 29.1 
16.1 1.5 5.9 0.7 7.5 31.7 
16.4 -0.4 4 2.6 5.2 27.8 
16.4 -0.4 7.3 5.5 7.1 35.9 
16.4 -0.4 7.4 10.1 -1.2 32.3 
16.4 -0.4 7.7 3.7 -1.6 25.8 
16.4 0 -1.2 0 -2 13.2 
16.4 0 11.1 3.6 7.1 38.2 
16.4 0 11.9 6.7 1.1 36.1 
16.4 0 12.2 8.2 -1.6 35.2 
16.4 0 3.2 4.5 0.7 24.8 
16.4 0 4.3 7.8 5.2 33.7 
16.4 0 4.7 0 2.6 23.7 
16.4 0 5.1 0 0 21.5 
16.4 0 5.5 -1.6 -1.3 19 
16.4 0 5.9 1.1 0 23.4 
16.4 0 7.3 1.8 1.4 26.9 
16.4 0 7.7 -0.4 -0.1 23.6 
16.4 1.1 3.6 3.7 3.3 28.1 
16.4 1.1 9.3 1.1 0 27.9 
16.4 1.5 -1.6 1.4 1.8 19.5 
16.4 1.5 0.6 -0.4 -0.4 17.7 
16.4 1.5 11.9 4 2.2 36 
16.4 1.5 4 2.6 2.2 26.7 
16.4 1.5 5.8 6.7 -0.5 29.9 
16.4 3 10.7 2.5 2.2 34.8 
16.4 3 4 5.2 5.6 34.2 
16.4 3 5.9 1.4 1.8 28.5 
16.5 0 7 8.2 0 31.7 
16.7 -0.4 5 0.2 -0.1 21.4 
16.7 -0.8 0.1 1 -1.3 15.7 
16.7 -0.8 2.3 6.6 2.5 27.3 
16.7 -0.8 5.5 7.4 12 40.8 
16.7 -0.8 8.1 1.4 -0.9 24.5 
16.7 0 2.5 -1.6 2.9 20.5 
16.7 1.1 -3.7 -2.1 -2 10 
16.7 3 1.3 0.3 4.8 26.1 
16.7 3 5 -0.5 4.8 29 
16.8 -0.4 -1.6 1.5 -0.8 15.5 
16.8 -0.4 0.6 0.7 0.3 18 
16.8 -0.4 3.2 0.7 1.1 21.4 
16.8 -0.8 0.3 4.5 4.1 24.9 
16.8 0 1 3 0.3 21.1 
16.8 0 1.7 1.1 -0.8 18.8 
16.8 0 10 4.8 1.1 32.7 
16.8 0 14.1 5.2 1.5 37.6 
16.8 0 2.1 0.7 -1.2 18.4 
16.8 0 5.1 1.4 1.5 24.8 
16.8 0 5.5 0.3 -0.8 21.8 
16.8 0 5.5 8.2 1 31.5 
16.8 0 6.3 2.6 -0.8 24.9 
16.8 0 7 2.9 3.3 30 
16.8 0 7.4 10.1 4.8 39.1 
16.8 0 8.9 2.6 0 28.3 
16.8 0 9.6 2.2 -0.4 28.2 
16.8 1.1 6.6 1.1 -1.6 24 
16.8 1.5 1.4 3.7 0.3 23.7 
16.8 1.5 2.8 4.5 1.1 26.7 
16.8 1.5 3.5 -0.1 -0.9 20.8 
16.8 1.5 4 4.1 4.1 30.5 
17.1 -0.4 2.4 3.3 -2.4 20 
17.1 0 -0.2 1.1 1.1 19.1 
17.1 0 10 1 3.7 31.8 
17.1 0 12.6 0 5.2 34.9 
17.1 1.1 -0.5 -0.4 0.3 17.6 
17.1 1.1 1.2 4 -2.8 20.6 
17.1 1.5 -2.8 0.3 -0.1 16 
17.1 1.5 4.3 3.3 -0.9 25.3 
17.2 -0.4 0.6 2.2 3.7 23.3 
17.2 -0.4 17.2 0.6 8.6 43.2 
17.2 -0.4 2.1 4.4 5.6 28.9 
17.2 -0.4 8.5 1.8 1 28.1 
17.2 0 0.6 3.7 -1.6 19.9 
17.2 0 10.7 2.5 2.2 32.6 
17.2 0 11.1 0.2 -0.8 27.7 
17.2 0 16 11.2 -0.8 43.6 
17.2 0 17.9 6.7 6 47.8 
17.2 0 3.6 0 -0.4 20.4 
17.2 0 5.2 3 0.3 25.7 
17.2 0 7.4 2.2 1.5 28.3 
17.2 0 9.7 3 0 29.9 
17.2 1.5 12.6 6.3 12 49.6 
17.2 1.5 16.1 2.2 0 37 
17.2 1.5 3.7 0 1.1 23.5 
17.2 1.5 8.1 1.4 -0.8 27.4 
17.2 1.5 8.9 8.2 -0.1 35.7 
17.2 3 1.4 2.2 1.5 25.3 
17.2 3 10 4.8 1.8 36.8 
17.2 3 17.2 7.1 2.6 47.1 
17.2 3 5.5 3 -0.8 27.9 
17.5 -0.4 10.3 2.9 -0.1 30.2 
17.5 -0.4 14.5 2.9 7.1 41.6 
17.5 -0.4 2.1 2.2 -1.2 20.2 
17.5 0 13 7 6.7 44.2 
17.5 0 2.1 1.1 3.3 24 
17.5 0 3.1 1.8 -2.4 20 
17.5 1.5 0.6 0.3 0.6 20.5 
17.5 1.5 10 3.3 6.7 39 
17.5 1.5 4 3 0.7 26.7 
17.5 1.5 6.7 0.7 0.7 27.1 
17.6 -0.4 -0.1 1.4 2.6 21.1 
17.6 -0.4 7.7 -0.1 2.2 27 
17.6 0 17.6 1.1 4.5 40.8 
17.6 0 4.7 5.6 5.6 33.5 
17.6 0 4.7 6.7 -1.2 27.8 
17.9 -0.4 0.6 1.4 -0.4 19.1 
17.9 -0.4 0.6 4.4 1.8 24.3 
17.9 -0.4 14.5 5.5 1.8 39.3 
17.9 0 1 3 0.3 22.2 
17.9 0 3.9 -0.1 -0.5 21.2 
17.9 0 4 0 -1.6 20.3 
17.9 0 6.6 7.8 5.2 37.5 
17.9 0 7.4 3 1.4 29.7 
17.9 1.1 2.5 4.5 1 27 
17.9 1.5 1.3 1.1 -0.8 21 
17.9 1.5 13.4 1.8 -0.4 34.2 
17.9 1.5 8.5 4.1 -0.4 31.6 
17.9 3 0.5 1.4 0.3 23.1 
18 -0.4 10.4 4.1 1.1 33.2 
18 -0.4 11.5 4 8.2 41.3 
18 0 10.5 1.5 4.5 34.5 
18 0 13 2.2 4.1 37.3 
18 1.5 3.5 3 0 26 
18 1.5 9 -0.4 1.5 29.6 
18.3 -0.4 2.1 2.2 1.8 24 
18.3 -0.4 8.8 4.8 -0.1 31.4 
18.3 -0.8 -0.6 0.7 0.3 17.9 
18.3 -0.8 -3.2 -1.2 0.3 13.4 
18.3 -0.8 8.9 2.2 4.1 32.7 
18.3 0 -2 -0.8 3.3 18.8 
18.3 0 0.6 -0.4 1.1 19.6 
18.3 0 1.7 1.1 0.3 21.4 
18.3 0 10.8 4.8 2.6 36.5 
18.3 0 10.8 7.1 4.8 41 
18.3 0 11.9 10.1 4.5 44.8 
18.3 0 13 4.4 6.7 42.4 
18.3 0 2.5 4.8 1.1 26.7 
18.3 0 3.7 4.5 3.7 30.2 
18.3 0 5.1 -0.1 -1.2 22.1 
18.3 1.5 11.2 5.2 2.6 38.8 
18.3 1.5 5.5 1.8 -0.8 26.3 
18.3 1.5 6.2 4.4 1.8 32.2 
18.3 1.5 7.4 0.7 -0.9 27 
18.3 1.5 8.1 4.4 5.2 37.5 
18.3 1.5 8.6 5.6 5.6 39.6 
18.6 -0.8 6.5 7 6.3 37.6 
18.6 -0.8 6.6 1.1 0.7 26.2 
18.6 0 2.2 1.5 2.9 25.2 
18.6 1.5 5 0.9 4.4 30.4 
18.6 3 6.9 2.2 1.4 32.1 
18.6 3 7.7 2.9 10.1 42.3 
18.7 -0.4 1 3.3 2.6 25.2 
18.7 0 10.4 0.7 0 29.8 
18.7 0 10.7 2.9 1.8 34.1 
18.7 0 11.2 6 5.2 41.1 
18.7 0 11.9 1.5 -0.4 31.7 
18.7 0 16.4 5.6 0.7 41.4 
18.7 0 3.3 4.8 5.2 32 
18.7 0 3.6 4.1 1.1 27.5 
18.7 0 4.4 0 1.8 24.9 
18.7 0 4.7 3.7 1.1 28.2 
18.7 0 7.7 1.1 0 27.5 
18.7 0 7.7 6 -0.1 32.3 
18.7 0 8.8 6.3 4.1 37.9 
18.7 1.5 12.6 7.8 3.3 43.9 
18.7 1.5 3.2 1.5 0 24.9 
18.7 1.5 3.2 7.5 -1.6 29.3 
18.7 1.5 7.8 2.6 0.3 30.9 
19 0 -1.6 1.1 3.3 21.8 
19 0 2.2 2.6 1.8 25.6 
19 0 2.5 0.3 5.6 27.4 
19 0 8.1 2.6 2.6 32.3 
19 1.5 13.8 1.7 8.2 44.2 
19 3 -2.2 1.4 -1.2 20 
19.1 -0.4 -1.6 2.6 0.3 20 
19.1 0 10.4 11.2 4.1 44.8 
19.1 0 4 0.2 0 23.3 
19.1 0 4 4.5 2.6 30.2 
19.1 0 7.4 4.1 1.1 31.7 
19.1 0 8.5 -0.4 -0.4 26.8 
19.1 1.5 1.7 -0.4 0.3 22.2 
19.1 1.5 12.3 0.7 7.5 41.1 
19.1 1.5 4.3 2.9 7.5 35.3 
19.1 1.5 4.8 2.6 2.6 30.6 
19.4 -0.4 4.3 2.2 1.5 27 
19.4 -0.4 5.9 4.1 8.2 37.2 
19.4 -0.4 6.2 4 -0.5 28.7 
19.4 0 10 3.7 7.1 40.2 
19.4 0 7.3 2.2 -0.4 28.5 
19.4 0 7.7 1.8 2.6 31.5 
19.4 1.1 1 1.5 1.1 24.1 
19.4 1.1 10.7 4 3.3 38.5 
19.4 1.5 0.9 -0.8 -0.8 20.2 
19.4 1.5 10.4 3.7 3.7 38.7 
19.4 1.5 14.6 5.2 1.8 42.5 
19.4 1.5 16.8 9.7 6.7 54.1 
19.4 1.5 7.3 -1.6 0.7 27.3 
19.5 -0.4 0.9 7 1.8 28.8 
19.5 1.5 12.3 3.7 3.7 40.7 
19.8 -0.4 7.7 2.5 5.6 35.2 
19.8 -0.8 0.5 1.7 1.4 22.6 
19.8 0 12.3 5.9 2.2 40.2 
19.8 0 13.5 0.3 4.1 37.7 
19.8 0 13.8 6.3 3 42.9 
19.8 0 14.9 6.7 4.5 45.9 
19.8 0 6.6 3.7 1.4 31.5 
19.8 0 8.1 3 -0.4 30.5 
19.8 0 8.1 5.6 1.1 34.6 
19.8 0 8.6 2.2 7.1 37.7 
19.8 1.5 6.6 4.1 1.4 33.4 
19.8 1.5 6.7 0 -0.4 27.6 
19.8 3 0 0 0.7 23.5 
2 -0.4 -0.8 0 0 0.8 
2 -0.8 0.1 -2.1 -2.4 -3.2 
2 0 0.5 -2 -2 -1.5 
2 0 1 2.2 0.3 5.5 
2 0 4 2.2 1.1 9.3 
2 0 8.5 7.1 0 17.6 
2 1.5 -0.2 -0.1 0.3 3.5 
2 1.5 0.3 -0.8 -0.8 2.2 
2 1.5 0.9 0.7 0 5.1 
2 1.5 4 3 -0.4 10.1 
2 3 5.4 2.1 1.1 13.6 
2.1 -0.4 3.3 4.1 3.3 12.4 
2.1 -0.4 7.3 1.4 0 10.4 
2.1 0 1.4 1.8 0 5.3 
